# Final state angular momentum:   1
# Broadening parameter (in eV):    0.200
# Absorbing atom type (xiabs):   2
# Energy (eV)   sigma
   31.69169169    0.01342967
   31.74174174    0.01359177
   31.79179179    0.01374101
   31.84184184    0.01387351
   31.89189189    0.01398512
   31.94194194    0.01407093
   31.99199199    0.01412593
   32.04204204    0.01414676
   32.09209209    0.01413424
   32.14214214    0.01409491
   32.19219219    0.01404002
   32.24224224    0.01398271
   32.29229229    0.01393513
   32.34234234    0.01390706
   32.39239239    0.01390569
   32.44244244    0.01393575
   32.49249249    0.01399945
   32.54254254    0.01409578
   32.59259259    0.01421954
   32.64264264    0.01436113
   32.69269269    0.01450770
   32.74274274    0.01464579
   32.79279279    0.01476427
   32.84284284    0.01485607
   32.89289289    0.01491822
   32.94294294    0.01495061
   32.99299299    0.01495486
   33.04304304    0.01493401
   33.09309309    0.01489258
   33.14314314    0.01483666
   33.19319319    0.01477332
   33.24324324    0.01470985
   33.29329329    0.01465282
   33.34334334    0.01460754
   33.39339339    0.01457779
   33.44344344    0.01456606
   33.49349349    0.01457382
   33.54354354    0.01460180
   33.59359359    0.01464976
   33.64364364    0.01471597
   33.69369369    0.01479665
   33.74374374    0.01488620
   33.79379379    0.01497836
   33.84384384    0.01506786
   33.89389389    0.01515148
   33.94394394    0.01522825
   33.99399399    0.01529916
   34.04404404    0.01536720
   34.09409409    0.01543770
   34.14414414    0.01551811
   34.19419419    0.01561643
   34.24424424    0.01573904
   34.29429429    0.01588914
   34.34434434    0.01606648
   34.39439439    0.01626836
   34.44444444    0.01649110
   34.49449449    0.01673117
   34.54454454    0.01698540
   34.59459459    0.01725039
   34.64464464    0.01752153
   34.69469469    0.01779221
   34.74474474    0.01805382
   34.79479479    0.01829723
   34.84484484    0.01851568
   34.89489489    0.01870791
   34.94494494    0.01887996
   34.99499499    0.01904421
   35.04504505    0.01921638
   35.09509510    0.01941168
   35.14514515    0.01964163
   35.19519520    0.01991258
   35.24524525    0.02022568
   35.29529530    0.02057789
   35.34534535    0.02096325
   35.39539540    0.02137415
   35.44544545    0.02180203
   35.49549550    0.02223757
   35.54554555    0.02267031
   35.59559560    0.02308821
   35.64564565    0.02347772
   35.69569570    0.02382479
   35.74574575    0.02411701
   35.79579580    0.02434649
   35.84584585    0.02451259
   35.89589590    0.02462317
   35.94594595    0.02469323
   35.99599600    0.02474142
   36.04604605    0.02478633
   36.09609610    0.02484459
   36.14614615    0.02493099
   36.19619620    0.02505921
   36.24624625    0.02524159
   36.29629630    0.02548738
   36.34634635    0.02580031
   36.39639640    0.02617715
   36.44644645    0.02660830
   36.49649650    0.02708018
   36.54654655    0.02757802
   36.59659660    0.02808816
