# Final state angular momentum:   1
# Broadening parameter (in eV):    0.200
# Absorbing atom type (xiabs):   2
# Energy (eV)   sigma
   17.72772773    0.06101103
   17.77777778    0.06150170
   17.82782783    0.06212140
   17.87787788    0.06289860
   17.92792793    0.06388078
   17.97797798    0.06514859
   18.02802803    0.06680441
   18.07807808    0.06893317
   18.12812813    0.07155812
   18.17817818    0.07460264
   18.22822823    0.07786136
   18.27827828    0.08100644
   18.32832833    0.08366162
   18.37837838    0.08551595
   18.42842843    0.08639801
   18.47847848    0.08630041
   18.52852853    0.08540234
   18.57857858    0.08405267
   18.62862863    0.08265225
   18.67867868    0.08151599
   18.72872873    0.08082144
   18.77877878    0.08063294
   18.82882883    0.08093965
   18.87887888    0.08167033
   18.92892893    0.08268455
   18.97897898    0.08377163
   19.02902903    0.08469067
   19.07907908    0.08523269
   19.12912913    0.08524711
   19.17917918    0.08463030
   19.22922923    0.08333350
   19.27927928    0.08140951
   19.32932933    0.07903838
   19.37937938    0.07646792
   19.42942943    0.07392521
   19.47947948    0.07157893
   19.52952953    0.06954146
   19.57957958    0.06788072
   19.62962963    0.06663004
   19.67967968    0.06579217
   19.72972973    0.06534265
   19.77977978    0.06523687
   19.82982983    0.06541735
   19.87987988    0.06581464
   19.92992993    0.06634158
   19.97997998    0.06688936
   20.03003003    0.06733738
   20.08008008    0.06757775
   20.13013013    0.06754155
   20.18018018    0.06721329
   20.23023023    0.06663028
   20.28028028    0.06587106
   20.33033033    0.06503970
   20.38038038    0.06424883
   20.43043043    0.06359956
   20.48048048    0.06315721
   20.53053053    0.06293172
   20.58058058    0.06287877
   20.63063063    0.06293175
   20.68068068    0.06305181
   20.73073073    0.06325966
   20.78078078    0.06362168
   20.83083083    0.06420113
   20.88088088    0.06500967
   20.93093093    0.06598564
   20.98098098    0.06700986
   21.03103103    0.06795663
   21.08108108    0.06875209
   21.13113113    0.06939248
   21.18118118    0.06991226
   21.23123123    0.07034505
   21.28128128    0.07071185
   21.33133133    0.07103010
   21.38138138    0.07132359
   21.43143143    0.07162301
   21.48148148    0.07195664
   21.53153153    0.07233578
   21.58158158    0.07274253
   21.63163163    0.07312849
   21.68168168    0.07342740
   21.73173173    0.07357556
   21.78178178    0.07352952
   21.83183183    0.07327600
   21.88188188    0.07283703
   21.93193193    0.07227275
   21.98198198    0.07167890
   22.03203203    0.07117284
   22.08208208    0.07086656
   22.13213213    0.07083468
   22.18218218    0.07109005
   22.23223223    0.07157826
   22.28228228    0.07219496
   22.33233233    0.07281451
   22.38238238    0.07330705
   22.43243243    0.07353801
   22.48248248    0.07336892
   22.53253253    0.07268032
   22.58258258    0.07142892
   22.63263263    0.06971114
   22.68268268    0.06775228
   22.73273273    0.06580798
   22.78278278    0.06406932
   22.83283283    0.06262980
   22.88288288    0.06149694
   22.93293293    0.06061824
   22.98298298    0.05991010
   23.03303303    0.05928959
   23.08308308    0.05870506
   23.13313313    0.05815478
   23.18318318    0.05768258
   23.23323323    0.05735077
   23.28328328    0.05720279
   23.33333333    0.05723298
   23.38338338    0.05737907
   23.43343343    0.05754264
   23.48348348    0.05762384
   23.53353353    0.05754540
   23.58358358    0.05725692
   23.63363363    0.05673303
   23.68368368    0.05597469
   23.73373373    0.05500832
   23.78378378    0.05387698
   23.83383383    0.05262752
   23.88388388    0.05130273
   23.93393393    0.04994196
   23.98398398    0.04858515
   24.03403403    0.04727133
   24.08408408    0.04602699
   24.13413413    0.04484783
   24.18418418    0.04368560
   24.23423423    0.04245693
   24.28428428    0.04108396
   24.33433433    0.03954747
   24.38438438    0.03790585
   24.43443443    0.03626052
   24.48448448    0.03470390
   24.53453453    0.03329131
   24.58458458    0.03204242
   24.63463463    0.03095639
   24.68468468    0.03002639
   24.73473473    0.02924773
   24.78478478    0.02862009
   24.83483483    0.02814632
   24.88488488    0.02782974
   24.93493493    0.02767126
   24.98498498    0.02766728
   25.03503504    0.02780900
   25.08508509    0.02808255
   25.13513514    0.02846976
   25.18518519    0.02894891
   25.23523524    0.02949554
   25.28528529    0.03008293
   25.33533534    0.03068270
   25.38538539    0.03126633
   25.43543544    0.03180899
   25.48548549    0.03229472
   25.53553554    0.03271893
   25.58558559    0.03308538
   25.63563564    0.03339975
   25.68568569    0.03366540
   25.73573574    0.03388402
   25.78578579    0.03405921
   25.83583584    0.03419961
   25.88588589    0.03431859
   25.93593594    0.03442948
   25.98598599    0.03453784
   26.03603604    0.03463580
   26.08608609    0.03470396
   26.13613614    0.03472265
   26.18618619    0.03468488
   26.23623624    0.03459844
   26.28628629    0.03447664
   26.33633634    0.03432888
   26.38638639    0.03415724
   26.43643644    0.03395713
   26.48648649    0.03371920
   26.53653654    0.03343176
   26.58658659    0.03308375
   26.63663664    0.03266799
   26.68668669    0.03218435
   26.73673674    0.03164270
   26.78678679    0.03106498
   26.83683684    0.03048399
   26.88688689    0.02993707
   26.93693694    0.02945731
   26.98698699    0.02906661
   27.03703704    0.02877238
   27.08708709    0.02856755
   27.13713714    0.02843330
   27.18718719    0.02834447
   27.23723724    0.02827713
   27.28728729    0.02821582
   27.33733734    0.02815533
   27.38738739    0.02809282
   27.43743744    0.02801530
   27.48748749    0.02789386
   27.53753754    0.02769159
   27.58758759    0.02737995
   27.63763764    0.02695093
   27.68768769    0.02641806
   27.73773774    0.02580844
   27.78778779    0.02515235
   27.83783784    0.02447534
   27.88788789    0.02379524
   27.93793794    0.02312349
   27.98798799    0.02246795
   28.03803804    0.02183456
   28.08808809    0.02122775
   28.13813814    0.02065154
   28.18818819    0.02011189
   28.23823824    0.01961805
   28.28828829    0.01918096
   28.33833834    0.01880914
   28.38838839    0.01850477
   28.43843844    0.01826188
   28.48848849    0.01806692
   28.53853854    0.01790149
   28.58858859    0.01774646
   28.63863864    0.01758589
   28.68868869    0.01740926
   28.73873874    0.01721106
   28.78878879    0.01698849
   28.83883884    0.01673945
   28.88888889    0.01646221
   28.93893894    0.01615676
   28.98898899    0.01582638
   29.03903904    0.01547822
   29.08908909    0.01512259
   29.13913914    0.01477117
   29.18918919    0.01443483
   29.23923924    0.01412203
   29.28928929    0.01383822
   29.33933934    0.01358610
   29.38938939    0.01336629
   29.43943944    0.01317784
   29.48948949    0.01301877
   29.53953954    0.01288635
   29.58958959    0.01277700
   29.63963964    0.01268571
   29.68968969    0.01260538
   29.73973974    0.01252712
   29.78978979    0.01244146
   29.83983984    0.01234042
   29.88988989    0.01221940
   29.93993994    0.01207822
