# Final state angular momentum:   1
# Broadening parameter (in eV):    0.200
# Absorbing atom type (xiabs):   2
# Energy (eV)   sigma
   11.97197197    0.08113427
   12.02202202    0.08156076
   12.07207207    0.08172199
   12.12212212    0.08173554
   12.17217217    0.08174414
   12.22222222    0.08184246
   12.27227227    0.08201353
   12.32232232    0.08211004
   12.37237237    0.08191621
   12.42242242    0.08126887
   12.47247247    0.08014536
   12.52252252    0.07865613
   12.57257257    0.07698487
   12.62262262    0.07533173
   12.67267267    0.07386027
   12.72272272    0.07265788
   12.77277277    0.07173880
   12.82282282    0.07108540
   12.87287287    0.07068800
   12.92292292    0.07055158
   12.97297297    0.07067480
   13.02302302    0.07102729
   13.07307307    0.07154067
   13.12312312    0.07211608
   13.17317317    0.07264401
   13.22322322    0.07302693
   13.27327327    0.07319899
   13.32332332    0.07314303
   13.37337337    0.07289835
   13.42342342    0.07253935
   13.47347347    0.07213232
   13.52352352    0.07171415
   13.57357357    0.07130742
   13.62362362    0.07094182
   13.67367367    0.07065942
   13.72372372    0.07050614
   13.77377377    0.07050891
   13.82382382    0.07064520
   13.87387387    0.07083591
   13.92392392    0.07098045
   13.97397397    0.07101032
   14.02402402    0.07092954
   14.07407407    0.07082404
   14.12412412    0.07083212
   14.17417417    0.07109206
   14.22422422    0.07169469
   14.27427427    0.07264863
   14.32432432    0.07385970
   14.37437437    0.07515061
   14.42442442    0.07634373
   14.47447447    0.07734349
   14.52452452    0.07812864
   14.57457457    0.07870361
   14.62462462    0.07909283
   14.67467467    0.07934766
   14.72472472    0.07952376
   14.77477477    0.07964589
   14.82482482    0.07970163
   14.87487487    0.07969195
   14.92492492    0.07970057
   14.97497497    0.07989262
   15.02502503    0.08042539
   15.07507508    0.08135072
   15.12512513    0.08258074
   15.17517518    0.08393419
   15.22522523    0.08523493
   15.27527528    0.08638952
   15.32532533    0.08739350
   15.37537538    0.08829119
   15.42542543    0.08913938
   15.47547548    0.09000471
   15.52552553    0.09097575
   15.57557558    0.09215310
   15.62562563    0.09361704
   15.67567568    0.09539206
   15.72572573    0.09741599
   15.77577578    0.09952103
   15.82582583    0.10145013
   15.87587588    0.10292701
   15.92592593    0.10375372
   15.97597598    0.10386984
   16.02602603    0.10333092
   16.07607608    0.10223507
   16.12612613    0.10066914
   16.17617618    0.09870356
   16.22622623    0.09640706
   16.27627628    0.09385580
   16.32632633    0.09113507
   16.37637638    0.08833584
   16.42642643    0.08554855
   16.47647648    0.08285598
   16.52652653    0.08032737
   16.57657658    0.07801784
   16.62662663    0.07597292
   16.67667668    0.07423248
   16.72672673    0.07282894
   16.77677678    0.07177891
   16.82682683    0.07107095
   16.87687688    0.07065364
   16.92692693    0.07042824
   16.97697698    0.07025278
   17.02702703    0.06996766
   17.07707708    0.06944567
   17.12712713    0.06864367
   17.17717718    0.06761672
   17.22722723    0.06648410
   17.27727728    0.06537891
   17.32732733    0.06441319
   17.37737738    0.06366483
   17.42742743    0.06317724
   17.47747748    0.06296222
   17.52752753    0.06300229
   17.57757758    0.06325489
   17.62762763    0.06366330
   17.67767768    0.06417297
   17.72772773    0.06474553
   17.77777778    0.06536379
   17.82782783    0.06602683
   17.87787788    0.06674275
   17.92792793    0.06752875
   17.97797798    0.06841614
   18.02802803    0.06944676
   18.07807808    0.07065468
   18.12812813    0.07204316
   18.17817818    0.07357369
   18.22822823    0.07517385
   18.27827828    0.07675707
   18.32832833    0.07824335
   18.37837838    0.07956740
   18.42842843    0.08066460
   18.47847848    0.08145466
   18.52852853    0.08185935
   18.57857858    0.08184373
   18.62862863    0.08143572
   18.67867868    0.08072296
   18.72872873    0.07983894
   18.77877878    0.07892506
   18.82882883    0.07808284
   18.87887888    0.07735305
   18.92892893    0.07672867
   18.97897898    0.07618470
   19.02902903    0.07570889
   19.07907908    0.07531854
   19.12912913    0.07504739
   19.17917918    0.07490196
   19.22922923    0.07481095
   19.27927928    0.07460004
   19.32932933    0.07401683
   19.37937938    0.07281069
   19.42942943    0.07084937
   19.47947948    0.06822168
   19.52952953    0.06523693
   19.57957958    0.06229250
   19.62962963    0.05971686
   19.67967968    0.05769615
   19.72972973    0.05628517
   19.77977978    0.05545167
   19.82982983    0.05511789
   19.87987988    0.05518744
   19.92992993    0.05555774
   19.97997998    0.05612328
   20.03003003    0.05677491
   20.08008008    0.05739856
   20.13013013    0.05787767
   20.18018018    0.05810618
   20.23023023    0.05801401
   20.28028028    0.05759392
   20.33033033    0.05691183
   20.38038038    0.05609363
   20.43043043    0.05529548
   20.48048048    0.05466586
   20.53053053    0.05431000
   20.58058058    0.05427175
   20.63063063    0.05453761
   20.68068068    0.05505329
   20.73073073    0.05574207
   20.78078078    0.05652096
   20.83083083    0.05731838
   20.88088088    0.05809618
   20.93093093    0.05886484
   20.98098098    0.05967503
   21.03103103    0.06058439
   21.08108108    0.06161604
   21.13113113    0.06272736
   21.18118118    0.06380562
   21.23123123    0.06470013
   21.28128128    0.06527959
   21.33133133    0.06548191
   21.38138138    0.06533125
   21.43143143    0.06491877
   21.48148148    0.06435843
   21.53153153    0.06374053
   21.58158158    0.06310708
   21.63163163    0.06245767
   21.68168168    0.06177658
   21.73173173    0.06106122
   21.78178178    0.06033571
   21.83183183    0.05964586
   21.88188188    0.05904442
   21.93193193    0.05857718
   21.98198198    0.05827416
   22.03203203    0.05814759
   22.08208208    0.05819698
   22.13213213    0.05841756
   22.18218218    0.05880697
   22.23223223    0.05936684
   22.28228228    0.06009755
   22.33233233    0.06098572
   22.38238238    0.06198882
   22.43243243    0.06302791
   22.48248248    0.06399984
   22.53253253    0.06480922
   22.58258258    0.06540387
   22.63263263    0.06579098
   22.68268268    0.06602536
   22.73273273    0.06618009
   22.78278278    0.06631534
   22.83283283    0.06645412
   22.88288288    0.06656781
   22.93293293    0.06657537
   22.98298298    0.06636195
   23.03303303    0.06581714
   23.08308308    0.06488056
   23.13313313    0.06357384
