# Final state angular momentum:   1
# Broadening parameter (in eV):    0.800
# Absorbing atom type (xiabs):   2
# Energy (eV)   sigma
   10.37037037    0.05016799
   10.42042042    0.05031573
   10.47047047    0.05046781
   10.52052052    0.05062411
   10.57057057    0.05078412
   10.62062062    0.05094697
   10.67067067    0.05111152
   10.72072072    0.05127643
   10.77077077    0.05144025
   10.82082082    0.05160146
   10.87087087    0.05175857
   10.92092092    0.05191010
   10.97097097    0.05205462
   11.02102102    0.05219080
   11.07107107    0.05231739
   11.12112112    0.05243328
   11.17117117    0.05253752
   11.22122122    0.05262942
   11.27127127    0.05270851
   11.32132132    0.05277462
   11.37137137    0.05282788
   11.42142142    0.05286866
   11.47147147    0.05289752
   11.52152152    0.05291515
   11.57157157    0.05292227
   11.62162162    0.05291959
   11.67167167    0.05290775
   11.72172172    0.05288731
   11.77177177    0.05285873
   11.82182182    0.05282246
   11.87187187    0.05277894
   11.92192192    0.05272863
   11.97197197    0.05267204
   12.02202202    0.05260973
   12.07207207    0.05254225
   12.12212212    0.05247011
   12.17217217    0.05239374
   12.22222222    0.05231339
   12.27227227    0.05222914
   12.32232232    0.05214086
   12.37237237    0.05204825
   12.42242242    0.05195091
   12.47247247    0.05184837
   12.52252252    0.05174022
   12.57257257    0.05162618
   12.62262262    0.05150619
   12.67267267    0.05138043
   12.72272272    0.05124936
   12.77277277    0.05111374
   12.82282282    0.05097455
   12.87287287    0.05083297
   12.92292292    0.05069032
   12.97297297    0.05054795
   13.02302302    0.05040717
   13.07307307    0.05026916
   13.12312312    0.05013491
   13.17317317    0.05000513
   13.22322322    0.04988019
   13.27327327    0.04976011
   13.32332332    0.04964456
   13.37337337    0.04953283
   13.42342342    0.04942393
   13.47347347    0.04931659
   13.52352352    0.04920937
   13.57357357    0.04910071
   13.62362362    0.04898904
   13.67367367    0.04887281
   13.72372372    0.04875061
   13.77377377    0.04862118
   13.82382382    0.04848352
   13.87387387    0.04833687
   13.92392392    0.04818074
   13.97397397    0.04801499
   14.02402402    0.04783976
   14.07407407    0.04765547
   14.12412412    0.04746284
   14.17417417    0.04726284
   14.22422422    0.04705662
   14.27427427    0.04684553
   14.32432432    0.04663102
   14.37437437    0.04641460
   14.42442442    0.04619781
   14.47447447    0.04598208
   14.52452452    0.04576875
   14.57457457    0.04555894
   14.62462462    0.04535347
   14.67467467    0.04515283
   14.72472472    0.04495713
   14.77477477    0.04476603
   14.82482482    0.04457875
   14.87487487    0.04439414
   14.92492492    0.04421063
   14.97497497    0.04402643
   15.02502503    0.04383954
   15.07507508    0.04364791
   15.12512513    0.04344956
   15.17517518    0.04324272
   15.22522523    0.04302590
   15.27527528    0.04279798
   15.32532533    0.04255831
   15.37537538    0.04230667
   15.42542543    0.04204331
   15.47547548    0.04176891
   15.52552553    0.04148453
   15.57557558    0.04119152
   15.62562563    0.04089152
   15.67567568    0.04058628
   15.72572573    0.04027769
   15.77577578    0.03996764
   15.82582583    0.03965797
   15.87587588    0.03935042
   15.92592593    0.03904658
