# Final state angular momentum:   1
# Broadening parameter (in eV):    0.200
# Absorbing atom type (xiabs):   2
# Energy (eV)   sigma
    8.41841842    0.03329953
    8.46846847    0.03365788
    8.51851852    0.03424138
    8.56856857    0.03493719
    8.61861862    0.03556421
    8.66866867    0.03598212
    8.71871872    0.03615969
    8.76876877    0.03609729
    8.81881882    0.03578637
    8.86886887    0.03528711
    8.91891892    0.03477753
    8.96896897    0.03446900
    9.01901902    0.03445565
    9.06906907    0.03465359
    9.11911912    0.03489689
    9.16916917    0.03509348
    9.21921922    0.03527066
    9.26926927    0.03547346
    9.31931932    0.03565565
    9.36936937    0.03570064
    9.41941942    0.03553210
    9.46946947    0.03517178
    9.51951952    0.03470938
    9.56956957    0.03423680
    9.61961962    0.03379636
    9.66966967    0.03339278
    9.71971972    0.03305875
    9.76976977    0.03288703
    9.81981982    0.03298884
    9.86986987    0.03341979
    9.91991992    0.03413124
    9.96996997    0.03498168
   10.02002002    0.03578635
   10.07007007    0.03637406
   10.12012012    0.03663949
   10.17017017    0.03656755
   10.22022022    0.03620351
   10.27027027    0.03558245
   10.32032032    0.03470183
   10.37037037    0.03357101
   10.42042042    0.03226935
   10.47047047    0.03093046
   10.52052052    0.02966006
   10.57057057    0.02848705
   10.62062062    0.02740744
   10.67067067    0.02645994
   10.72072072    0.02573002
   10.77077077    0.02528018
   10.82082082    0.02508521
   10.87087087    0.02501689
   10.92092092    0.02488700
   10.97097097    0.02454177
   11.02102102    0.02394346
   11.07107107    0.02316576
   11.12112112    0.02233252
   11.17117117    0.02155936
   11.22122122    0.02091595
   11.27127127    0.02042205
   11.32132132    0.02006969
   11.37137137    0.01984351
   11.42142142    0.01972506
   11.47147147    0.01968823
   11.52152152    0.01969820
   11.57157157    0.01971878
   11.62162162    0.01972377
   11.67167167    0.01970423
   11.72172172    0.01966658
   11.77177177    0.01962359
   11.82182182    0.01958549
   11.87187187    0.01955737
   11.92192192    0.01954358
   11.97197197    0.01955406
   12.02202202    0.01960627
   12.07207207    0.01972023
   12.12212212    0.01990997
   12.17217217    0.02017655
   12.22222222    0.02050480
   12.27227227    0.02086510
   12.32232232    0.02122126
   12.37237237    0.02154463
   12.42242242    0.02182592
   12.47247247    0.02207531
   12.52252252    0.02231441
   12.57257257    0.02256979
   12.62262262    0.02286873
   12.67267267    0.02323463
   12.72272272    0.02368290
   12.77277277    0.02421816
   12.82282282    0.02483133
   12.87287287    0.02549485
   12.92292292    0.02615941
   12.97297297    0.02676114
   13.02302302    0.02724291
   13.07307307    0.02757654
   13.12312312    0.02776553
   13.17317317    0.02782836
   13.22322322    0.02778244
   13.27327327    0.02764242
   13.32332332    0.02742843
   13.37337337    0.02717192
   13.42342342    0.02691271
   13.47347347    0.02669003
   13.52352352    0.02653339
   13.57357357    0.02645673
   13.62362362    0.02645800
   13.67367367    0.02652609
   13.72372372    0.02665226
   13.77377377    0.02683634
   13.82382382    0.02708050
   13.87387387    0.02737610
   13.92392392    0.02769723
   13.97397397    0.02800865
   14.02402402    0.02828122
   14.07407407    0.02849976
   14.12412412    0.02865593
   14.17417417    0.02873616
   14.22422422    0.02871678
   14.27427427    0.02856939
   14.32432432    0.02827580
   14.37437437    0.02784568
   14.42442442    0.02732238
   14.47447447    0.02677005
   14.52452452    0.02625231
   14.57457457    0.02581777
   14.62462462    0.02549756
   14.67467467    0.02531064
   14.72472472    0.02527025
   14.77477477    0.02538660
   14.82482482    0.02566473
   14.87487487    0.02610079
   14.92492492    0.02667920
   14.97497497    0.02737143
   15.02502503    0.02813645
   15.07507508    0.02892399
   15.12512513    0.02968148
   15.17517518    0.03036337
   15.22522523    0.03093900
   15.27527528    0.03139440
   15.32532533    0.03172798
   15.37537538    0.03194384
   15.42542543    0.03204671
   15.47547548    0.03204138
   15.52552553    0.03193681
   15.57557558    0.03175090
   15.62562563    0.03150825
   15.67567568    0.03122805
   15.72572573    0.03091091
   15.77577578    0.03053696
   15.82582583    0.03007945
   15.87587588    0.02952492
   15.92592593    0.02888726
   15.97597598    0.02821003
   16.02602603    0.02755813
   16.07607608    0.02700190
   16.12612613    0.02659992
   16.17617618    0.02638916
   16.22622623    0.02638555
   16.27627628    0.02659010
   16.32632633    0.02699478
   16.37637638    0.02758552
   16.42642643    0.02834266
   16.47647648    0.02924046
   16.52652653    0.03024695
   16.57657658    0.03132587
   16.62662663    0.03244153
   16.67667668    0.03356565
   16.72672673    0.03468204
   16.77677678    0.03578454
   16.82682683    0.03686708
   16.87687688    0.03790984
   16.92692693    0.03886722
   16.97697698    0.03966342
   17.02702703    0.04020297
   17.07707708    0.04040075
   17.12712713    0.04022171
   17.17717718    0.03970226
   17.22722723    0.03893454
   17.27727728    0.03803037
   17.32732733    0.03709182
   17.37737738    0.03619637
   17.42742743    0.03539130
   17.47747748    0.03469270
   17.52752753    0.03408759
   17.57757758    0.03354000
   17.62762763    0.03300190
   17.67767768    0.03242749
   17.72772773    0.03178628
   17.77777778    0.03106968
   17.82782783    0.03028979
   17.87787788    0.02947298
   17.92792793    0.02865170
   17.97797798    0.02785711
   18.02802803    0.02711443
   18.07807808    0.02644162
   18.12812813    0.02585081
   18.17817818    0.02535083
   18.22822823    0.02494817
   18.27827828    0.02464595
   18.32832833    0.02444323
   18.37837838    0.02433545
   18.42842843    0.02431520
   18.47847848    0.02437212
   18.52852853    0.02449249
   18.57857858    0.02465999
   18.62862863    0.02485873
   18.67867868    0.02507729
   18.72872873    0.02531073
   18.77877878    0.02555868
   18.82882883    0.02582154
   18.87887888    0.02609832
   18.92892893    0.02638828
   18.97897898    0.02669513
   19.02902903    0.02702938
